arrest_made,hour_sin,hour_cos,latitude_bin,longitude_bin,victim_age_bin,suspect_age_bin,weapon_used_blunt object,weapon_used_gun,weapon_used_knife,weapon_used_unknown,day_of_week_Fri,day_of_week_Mon,day_of_week_Sat,day_of_week_Sun,day_of_week_Thu,day_of_week_Tue,day_of_week_Wed
0,-0.4999999999999997,-0.8660254037844388,6,8,35-50,65+,False,True,False,False,True,False,False,False,False,False,False
1,0.9659258262890683,-0.25881904510252063,7,7,35-50,50-65,False,False,True,False,False,False,False,False,False,True,False
0,0.8660254037844386,0.5000000000000001,4,6,18-35,50-65,False,False,False,True,False,False,True,False,False,False,False
0,-0.8660254037844384,-0.5000000000000004,3,8,50-65,50-65,True,False,False,False,False,False,False,False,True,False,False
1,0.7071067811865476,-0.7071067811865475,2,1,50-65,35-50,False,False,True,False,False,False,False,True,False,False,False
1,0.49999999999999994,-0.8660254037844387,8,9,50-65,50-65,False,True,False,False,True,False,False,False,False,False,False
0,-0.5000000000000004,0.8660254037844384,6,9,65+,18-35,False,True,False,False,False,False,False,False,False,True,False
0,-0.7071067811865471,-0.7071067811865479,4,8,18-35,50-65,False,False,False,True,False,False,False,False,False,False,True
1,-0.7071067811865471,-0.7071067811865479,9,2,50-65,0-18,False,True,False,False,False,False,False,False,False,False,True
0,0.7071067811865476,0.7071067811865476,0,8,50-65,18-35,False,False,False,True,False,False,False,True,False,False,False
0,-0.5000000000000004,0.8660254037844384,8,4,50-65,65+,False,False,True,False,False,False,False,True,False,False,False
0,0.8660254037844386,0.5000000000000001,9,5,65+,35-50,False,False,True,False,True,False,False,False,False,False,False
0,0.7071067811865476,-0.7071067811865475,8,8,65+,35-50,False,False,True,False,False,False,False,True,False,False,False
0,-0.2588190451025208,-0.9659258262890683,8,0,18-35,18-35,False,False,False,True,False,False,False,False,False,True,False
0,0.8660254037844387,-0.4999999999999998,3,3,65+,0-18,False,True,False,False,False,True,False,False,False,False,False
0,-0.9659258262890683,-0.25881904510252063,2,8,65+,35-50,False,False,False,True,False,False,False,True,False,False,False
0,-0.9659258262890684,0.2588190451025203,7,8,50-65,35-50,False,False,True,False,False,False,True,False,False,False,False
0,0.9659258262890683,0.25881904510252074,3,8,18-35,50-65,False,False,True,False,False,False,True,False,False,False,False
0,0.49999999999999994,-0.8660254037844387,1,1,50-65,18-35,False,False,True,False,False,False,False,False,True,False,False
1,-0.8660254037844386,0.5000000000000001,7,7,18-35,50-65,False,False,True,False,True,False,False,False,False,False,False
0,-0.8660254037844384,-0.5000000000000004,3,1,50-65,50-65,False,False,True,False,False,True,False,False,False,False,False
0,0.8660254037844387,-0.4999999999999998,9,7,35-50,50-65,False,False,False,True,False,False,False,False,True,False,False
0,0.49999999999999994,0.8660254037844387,8,2,0-18,35-50,False,False,True,False,False,True,False,False,False,False,False
0,-0.7071067811865471,-0.7071067811865479,8,7,50-65,35-50,False,False,False,True,False,False,True,False,False,False,False
1,-0.9659258262890684,0.2588190451025203,7,4,0-18,0-18,False,False,False,True,False,False,False,False,False,True,False
0,0.7071067811865476,0.7071067811865476,8,9,0-18,50-65,False,False,True,False,False,False,False,True,False,False,False
0,-0.25881904510252157,0.9659258262890681,8,5,50-65,50-65,False,False,True,False,True,False,False,False,False,False,False
0,-0.7071067811865477,0.7071067811865474,6,6,65+,18-35,True,False,False,False,False,True,False,False,False,False,False
0,-0.4999999999999997,-0.8660254037844388,2,3,18-35,50-65,False,False,True,False,False,True,False,False,False,False,False
1,0.25881904510252074,0.9659258262890683,8,7,35-50,18-35,False,False,False,True,False,True,False,False,False,False,False
0,-0.9659258262890684,0.2588190451025203,8,4,50-65,35-50,False,True,False,False,False,False,True,False,False,False,False
1,-0.8660254037844384,-0.5000000000000004,4,0,35-50,18-35,False,False,False,True,True,False,False,False,False,False,False
0,-1.0,-1.8369701987210297e-16,0,6,0-18,35-50,False,False,True,False,False,False,False,False,False,True,False
0,-0.9659258262890684,0.2588190451025203,6,8,18-35,50-65,False,False,False,True,False,False,False,False,False,True,False
1,-0.7071067811865471,-0.7071067811865479,0,2,0-18,50-65,False,True,False,False,False,True,False,False,False,False,False
0,-0.25881904510252157,0.9659258262890681,9,2,0-18,50-65,False,True,False,False,False,False,False,False,False,True,False
0,-1.0,-1.8369701987210297e-16,9,6,35-50,18-35,False,True,False,False,False,False,False,False,True,False,False
0,-0.8660254037844386,0.5000000000000001,1,8,65+,35-50,False,False,False,True,False,False,False,False,False,True,False
0,-0.8660254037844384,-0.5000000000000004,6,2,18-35,18-35,False,True,False,False,False,True,False,False,False,False,False
1,0.7071067811865476,0.7071067811865476,0,9,35-50,50-65,False,True,False,False,False,False,False,False,True,False,False
0,-0.9659258262890683,-0.25881904510252063,7,9,50-65,35-50,False,False,False,True,True,False,False,False,False,False,False
0,0.7071067811865476,0.7071067811865476,3,2,50-65,50-65,False,False,True,False,False,False,False,False,False,False,True
1,-0.8660254037844386,0.5000000000000001,6,2,35-50,18-35,False,True,False,False,False,False,True,False,False,False,False
0,0.49999999999999994,0.8660254037844387,3,7,65+,65+,True,False,False,False,False,False,False,False,False,True,False
1,-0.7071067811865477,0.7071067811865474,1,9,35-50,50-65,True,False,False,False,False,False,False,True,False,False,False
0,-0.9659258262890683,-0.25881904510252063,4,7,50-65,18-35,False,False,False,True,False,False,False,False,True,False,False
1,-0.8660254037844386,0.5000000000000001,1,4,65+,35-50,False,True,False,False,False,False,False,False,False,False,True
0,-0.9659258262890684,0.2588190451025203,5,1,35-50,35-50,False,False,False,True,True,False,False,False,False,False,False
1,0.8660254037844386,0.5000000000000001,0,4,18-35,35-50,False,False,True,False,False,False,False,False,False,False,True
0,0.8660254037844387,-0.4999999999999998,5,6,50-65,35-50,False,False,False,True,True,False,False,False,False,False,False
0,-0.7071067811865477,0.7071067811865474,8,3,18-35,0-18,False,False,False,True,False,True,False,False,False,False,False
0,-0.5000000000000004,0.8660254037844384,8,5,65+,65+,True,False,False,False,False,True,False,False,False,False,False
0,-0.25881904510252157,0.9659258262890681,8,1,0-18,0-18,False,True,False,False,False,False,True,False,False,False,False
0,-0.4999999999999997,-0.8660254037844388,9,4,35-50,35-50,False,False,False,True,False,False,True,False,False,False,False
0,0.8660254037844387,-0.4999999999999998,1,0,0-18,18-35,True,False,False,False,True,False,False,False,False,False,False
1,-0.2588190451025208,-0.9659258262890683,1,0,35-50,35-50,False,False,True,False,False,False,False,False,False,False,True
0,-0.8660254037844386,0.5000000000000001,5,8,35-50,50-65,False,False,False,True,False,False,True,False,False,False,False
1,-0.25881904510252157,0.9659258262890681,8,2,0-18,35-50,False,False,False,True,False,False,False,False,False,True,False
0,0.25881904510252074,0.9659258262890683,9,5,35-50,18-35,False,False,False,True,False,False,False,False,False,False,True
0,-0.9659258262890683,-0.25881904510252063,0,1,18-35,35-50,False,False,True,False,False,False,True,False,False,False,False
0,1.2246467991473532e-16,-1.0,3,2,0-18,35-50,True,False,False,False,False,False,False,False,False,False,True
0,-0.8660254037844386,0.5000000000000001,2,3,65+,50-65,False,False,True,False,False,False,False,True,False,False,False
0,-0.7071067811865471,-0.7071067811865479,7,1,50-65,65+,False,False,False,True,False,False,False,False,False,True,False
1,0.9659258262890683,0.25881904510252074,6,0,18-35,18-35,True,False,False,False,False,False,False,False,False,False,True
1,-0.7071067811865471,-0.7071067811865479,1,8,0-18,18-35,False,False,False,True,False,False,False,False,False,False,True
0,0.7071067811865476,0.7071067811865476,4,0,50-65,50-65,True,False,False,False,False,False,False,False,True,False,False
0,-0.25881904510252157,0.9659258262890681,6,0,0-18,50-65,False,False,False,True,True,False,False,False,False,False,False
0,0.7071067811865476,-0.7071067811865475,7,8,65+,18-35,True,False,False,False,False,True,False,False,False,False,False
0,-1.0,-1.8369701987210297e-16,0,2,50-65,35-50,False,True,False,False,False,False,True,False,False,False,False
0,0.49999999999999994,-0.8660254037844387,8,7,18-35,50-65,False,False,True,False,False,False,False,True,False,False,False
1,0.8660254037844386,0.5000000000000001,5,1,65+,50-65,False,False,False,True,False,False,True,False,False,False,False
1,-0.9659258262890683,-0.25881904510252063,8,2,50-65,50-65,True,False,False,False,False,False,True,False,False,False,False
1,0.49999999999999994,0.8660254037844387,8,5,35-50,35-50,False,False,False,True,True,False,False,False,False,False,False
0,0.9659258262890683,-0.25881904510252063,1,9,50-65,35-50,True,False,False,False,False,False,False,False,False,False,True
0,0.49999999999999994,-0.8660254037844387,1,0,18-35,18-35,False,False,True,False,False,False,False,False,False,True,False
0,-0.8660254037844386,0.5000000000000001,7,4,50-65,65+,False,True,False,False,False,False,False,False,False,True,False
0,-1.0,-1.8369701987210297e-16,1,0,35-50,35-50,False,False,False,True,False,True,False,False,False,False,False
1,-0.8660254037844386,0.5000000000000001,8,1,50-65,50-65,True,False,False,False,False,True,False,False,False,False,False
1,0.49999999999999994,0.8660254037844387,7,9,18-35,50-65,False,False,True,False,False,True,False,False,False,False,False
0,0.258819045102521,-0.9659258262890682,8,0,35-50,18-35,False,True,False,False,False,False,False,False,False,True,False
0,-0.4999999999999997,-0.8660254037844388,2,8,18-35,18-35,False,False,True,False,False,False,False,False,False,False,True
0,-0.5000000000000004,0.8660254037844384,3,1,65+,50-65,False,False,True,False,False,True,False,False,False,False,False
0,-0.25881904510252157,0.9659258262890681,6,8,18-35,18-35,False,False,False,True,False,True,False,False,False,False,False
0,-0.7071067811865471,-0.7071067811865479,0,5,65+,50-65,False,False,True,False,False,False,False,True,False,False,False
0,0.8660254037844386,0.5000000000000001,7,8,65+,50-65,False,False,False,True,False,False,False,False,False,True,False
0,-1.0,-1.8369701987210297e-16,8,1,50-65,18-35,False,True,False,False,False,False,True,False,False,False,False
1,0.9659258262890683,0.25881904510252074,4,7,18-35,35-50,False,False,False,True,False,False,False,False,False,False,True
1,0.258819045102521,-0.9659258262890682,7,6,18-35,0-18,False,False,True,False,False,True,False,False,False,False,False
0,-1.0,-1.8369701987210297e-16,1,5,18-35,18-35,False,False,True,False,False,False,False,False,False,False,True
0,0.8660254037844387,-0.4999999999999998,3,8,35-50,0-18,True,False,False,False,False,False,False,False,True,False,False
0,-0.9659258262890683,-0.25881904510252063,9,6,18-35,18-35,False,False,True,False,False,False,True,False,False,False,False
0,0.49999999999999994,0.8660254037844387,9,8,18-35,35-50,False,False,False,True,False,False,True,False,False,False,False
0,-0.5000000000000004,0.8660254037844384,5,3,18-35,35-50,False,True,False,False,False,True,False,False,False,False,False
1,-0.2588190451025208,-0.9659258262890683,9,5,18-35,18-35,True,False,False,False,False,True,False,False,False,False,False
0,-0.25881904510252157,0.9659258262890681,5,8,65+,35-50,False,True,False,False,False,False,False,True,False,False,False
0,-0.8660254037844386,0.5000000000000001,2,2,50-65,35-50,False,False,True,False,False,False,False,False,False,True,False
0,0.8660254037844386,0.5000000000000001,2,4,35-50,50-65,True,False,False,False,False,False,True,False,False,False,False
0,0.8660254037844386,0.5000000000000001,9,9,50-65,18-35,False,False,False,True,False,False,False,True,False,False,False
0,0.7071067811865476,0.7071067811865476,1,4,50-65,0-18,False,False,True,False,False,False,False,False,True,False,False
0,-0.7071067811865477,0.7071067811865474,5,2,50-65,18-35,False,False,False,True,False,False,False,False,True,False,False
0,-0.7071067811865471,-0.7071067811865479,5,3,18-35,50-65,False,True,False,False,False,False,False,False,True,False,False
0,1.2246467991473532e-16,-1.0,7,8,35-50,35-50,True,False,False,False,True,False,False,False,False,False,False
1,0.9659258262890683,-0.25881904510252063,4,9,0-18,18-35,False,False,False,True,False,False,False,False,False,True,False
0,-0.25881904510252157,0.9659258262890681,2,9,35-50,35-50,False,False,False,True,False,False,False,False,False,True,False
0,-0.8660254037844386,0.5000000000000001,1,6,0-18,18-35,False,False,True,False,False,True,False,False,False,False,False
0,-0.7071067811865471,-0.7071067811865479,6,5,35-50,18-35,False,False,False,True,False,False,False,False,False,True,False
0,0.25881904510252074,0.9659258262890683,7,1,18-35,0-18,True,False,False,False,False,True,False,False,False,False,False
0,0.9659258262890683,-0.25881904510252063,5,1,65+,35-50,False,True,False,False,False,False,False,True,False,False,False
0,0.49999999999999994,0.8660254037844387,7,0,18-35,50-65,False,True,False,False,False,True,False,False,False,False,False
0,-0.5000000000000004,0.8660254037844384,1,0,18-35,0-18,True,False,False,False,True,False,False,False,False,False,False
0,0.8660254037844387,-0.4999999999999998,8,8,0-18,50-65,True,False,False,False,False,False,False,True,False,False,False
0,0.49999999999999994,-0.8660254037844387,5,8,65+,35-50,False,True,False,False,False,False,False,False,False,True,False
0,-0.8660254037844386,0.5000000000000001,1,5,65+,18-35,False,False,True,False,False,False,False,False,False,True,False
1,-0.25881904510252157,0.9659258262890681,4,9,65+,50-65,False,False,False,True,True,False,False,False,False,False,False
0,-0.9659258262890684,0.2588190451025203,8,9,65+,35-50,False,False,False,True,True,False,False,False,False,False,False
1,0.0,1.0,8,6,50-65,0-18,False,False,True,False,False,False,False,True,False,False,False
0,0.0,1.0,2,4,18-35,18-35,False,True,False,False,False,False,False,True,False,False,False
0,-0.7071067811865477,0.7071067811865474,7,1,18-35,18-35,False,True,False,False,False,False,False,False,False,True,False
1,0.9659258262890683,-0.25881904510252063,0,5,50-65,35-50,False,False,True,False,False,False,False,False,False,True,False
0,-0.7071067811865471,-0.7071067811865479,0,1,35-50,18-35,False,False,True,False,False,False,False,True,False,False,False
0,0.7071067811865476,-0.7071067811865475,5,3,35-50,50-65,True,False,False,False,False,True,False,False,False,False,False
0,0.25881904510252074,0.9659258262890683,6,9,50-65,35-50,True,False,False,False,False,False,False,False,False,False,True
0,-0.7071067811865471,-0.7071067811865479,7,3,50-65,18-35,False,True,False,False,False,False,True,False,False,False,False
1,0.7071067811865476,0.7071067811865476,3,1,0-18,0-18,False,True,False,False,False,True,False,False,False,False,False
0,-1.0,-1.8369701987210297e-16,0,5,0-18,50-65,False,False,False,True,False,False,False,False,True,False,False
1,0.8660254037844387,-0.4999999999999998,4,6,35-50,50-65,False,True,False,False,False,False,False,False,True,False,False
0,0.49999999999999994,0.8660254037844387,0,1,0-18,65+,False,True,False,False,False,False,False,False,False,False,True
0,0.49999999999999994,-0.8660254037844387,0,1,18-35,18-35,False,False,False,True,False,False,True,False,False,False,False
0,0.9659258262890683,-0.25881904510252063,3,9,50-65,18-35,True,False,False,False,True,False,False,False,False,False,False
0,1.0,6.123233995736766e-17,4,2,0-18,50-65,False,False,True,False,False,False,False,False,True,False,False
0,0.0,1.0,2,8,65+,18-35,False,False,False,True,True,False,False,False,False,False,False
0,0.9659258262890683,-0.25881904510252063,5,4,18-35,35-50,False,False,False,True,True,False,False,False,False,False,False
0,-0.25881904510252157,0.9659258262890681,0,4,0-18,50-65,False,True,False,False,False,True,False,False,False,False,False
1,-0.8660254037844384,-0.5000000000000004,1,2,50-65,50-65,False,False,True,False,True,False,False,False,False,False,False
1,0.49999999999999994,-0.8660254037844387,6,7,65+,50-65,False,True,False,False,False,False,False,False,False,False,True
0,1.0,6.123233995736766e-17,1,8,50-65,50-65,False,False,True,False,False,True,False,False,False,False,False
1,0.8660254037844387,-0.4999999999999998,6,2,65+,50-65,False,False,False,True,False,False,False,False,False,False,True
1,-0.2588190451025208,-0.9659258262890683,0,0,18-35,18-35,False,False,True,False,True,False,False,False,False,False,False
0,0.8660254037844386,0.5000000000000001,4,1,35-50,50-65,False,True,False,False,False,False,False,False,True,False,False
0,-0.9659258262890683,-0.25881904510252063,1,7,50-65,35-50,False,False,True,False,False,False,True,False,False,False,False
0,-0.25881904510252157,0.9659258262890681,1,4,35-50,0-18,False,False,True,False,True,False,False,False,False,False,False
1,-0.5000000000000004,0.8660254037844384,5,1,35-50,18-35,False,False,True,False,False,False,False,False,False,False,True
0,1.2246467991473532e-16,-1.0,9,3,50-65,35-50,False,True,False,False,False,False,False,False,False,True,False
0,0.8660254037844386,0.5000000000000001,0,5,18-35,50-65,False,False,False,True,False,False,False,False,False,True,False
0,0.9659258262890683,-0.25881904510252063,4,8,18-35,50-65,True,False,False,False,False,False,False,False,True,False,False
0,-0.4999999999999997,-0.8660254037844388,7,6,50-65,18-35,False,False,False,True,False,False,False,True,False,False,False
0,-0.7071067811865477,0.7071067811865474,4,1,0-18,50-65,False,False,True,False,False,False,True,False,False,False,False
0,0.7071067811865476,0.7071067811865476,8,1,0-18,35-50,True,False,False,False,False,False,False,False,False,False,True
0,0.0,1.0,1,4,35-50,65+,False,False,True,False,False,False,False,False,True,False,False
0,0.9659258262890683,0.25881904510252074,9,0,65+,35-50,False,False,True,False,False,True,False,False,False,False,False
0,-0.25881904510252157,0.9659258262890681,3,7,65+,50-65,False,False,False,True,True,False,False,False,False,False,False
0,-1.0,-1.8369701987210297e-16,3,4,35-50,18-35,False,True,False,False,False,False,False,True,False,False,False
1,0.258819045102521,-0.9659258262890682,8,3,50-65,18-35,False,False,True,False,False,True,False,False,False,False,False
0,1.0,6.123233995736766e-17,5,5,65+,18-35,False,False,True,False,False,False,False,False,False,True,False
0,1.2246467991473532e-16,-1.0,5,7,50-65,0-18,False,False,True,False,True,False,False,False,False,False,False
0,1.0,6.123233995736766e-17,7,5,0-18,0-18,False,False,False,True,False,True,False,False,False,False,False
1,0.8660254037844387,-0.4999999999999998,5,8,0-18,50-65,True,False,False,False,False,False,False,False,False,True,False
0,0.0,1.0,1,6,65+,50-65,False,False,False,True,False,False,True,False,False,False,False
0,-0.8660254037844386,0.5000000000000001,6,7,65+,18-35,True,False,False,False,False,True,False,False,False,False,False
1,-0.25881904510252157,0.9659258262890681,1,6,35-50,50-65,False,True,False,False,True,False,False,False,False,False,False
0,1.2246467991473532e-16,-1.0,8,1,18-35,18-35,False,False,True,False,False,True,False,False,False,False,False
0,-1.0,-1.8369701987210297e-16,9,0,0-18,50-65,False,False,True,False,False,False,False,True,False,False,False
0,-0.8660254037844386,0.5000000000000001,3,9,18-35,50-65,False,False,False,True,False,False,False,True,False,False,False
0,0.0,1.0,4,9,18-35,18-35,False,False,False,True,True,False,False,False,False,False,False
0,-0.9659258262890684,0.2588190451025203,0,7,50-65,35-50,True,False,False,False,False,True,False,False,False,False,False
0,-0.8660254037844386,0.5000000000000001,0,7,0-18,50-65,False,False,True,False,False,False,False,False,True,False,False
1,-1.0,-1.8369701987210297e-16,9,2,18-35,18-35,True,False,False,False,False,False,True,False,False,False,False
0,-0.9659258262890683,-0.25881904510252063,1,5,18-35,0-18,False,False,True,False,False,True,False,False,False,False,False
0,-0.5000000000000004,0.8660254037844384,4,9,35-50,18-35,False,False,True,False,False,True,False,False,False,False,False
0,0.8660254037844386,0.5000000000000001,8,8,50-65,0-18,False,False,False,True,False,False,False,True,False,False,False
0,0.49999999999999994,0.8660254037844387,8,3,35-50,35-50,False,False,True,False,False,False,False,True,False,False,False
0,0.25881904510252074,0.9659258262890683,5,3,0-18,50-65,False,True,False,False,False,False,False,False,True,False,False
0,-0.7071067811865477,0.7071067811865474,5,4,50-65,18-35,False,False,False,True,False,False,False,True,False,False,False
1,0.7071067811865476,-0.7071067811865475,6,4,18-35,18-35,False,True,False,False,False,False,False,False,False,True,False
0,0.9659258262890683,0.25881904510252074,9,3,50-65,65+,False,True,False,False,True,False,False,False,False,False,False
0,-1.0,-1.8369701987210297e-16,6,6,35-50,18-35,True,False,False,False,False,False,False,False,False,False,True
0,-0.8660254037844384,-0.5000000000000004,5,0,18-35,50-65,True,False,False,False,False,False,False,False,False,True,False
1,-1.0,-1.8369701987210297e-16,0,7,50-65,35-50,True,False,False,False,True,False,False,False,False,False,False
1,1.2246467991473532e-16,-1.0,0,7,35-50,50-65,False,False,False,True,False,True,False,False,False,False,False
1,-0.8660254037844384,-0.5000000000000004,5,8,35-50,18-35,False,False,True,False,False,False,False,False,False,True,False
0,-0.5000000000000004,0.8660254037844384,9,8,65+,65+,False,True,False,False,False,True,False,False,False,False,False
1,-0.9659258262890683,-0.25881904510252063,8,5,18-35,35-50,True,False,False,False,False,False,False,False,False,True,False
0,0.49999999999999994,-0.8660254037844387,9,7,18-35,50-65,True,False,False,False,False,False,False,False,False,True,False
0,-0.9659258262890684,0.2588190451025203,5,4,35-50,50-65,False,False,True,False,False,False,False,False,False,False,True
0,-0.9659258262890684,0.2588190451025203,7,9,35-50,18-35,True,False,False,False,False,False,False,False,True,False,False
1,1.2246467991473532e-16,-1.0,8,1,50-65,50-65,False,True,False,False,False,False,False,False,False,True,False
1,-0.25881904510252157,0.9659258262890681,6,9,50-65,50-65,False,False,False,True,False,False,False,True,False,False,False
1,0.49999999999999994,-0.8660254037844387,3,2,0-18,35-50,True,False,False,False,False,True,False,False,False,False,False
1,-0.9659258262890684,0.2588190451025203,4,1,50-65,35-50,False,False,True,False,False,False,False,False,False,False,True
0,-1.0,-1.8369701987210297e-16,8,4,50-65,18-35,False,True,False,False,False,False,False,False,False,True,False
1,0.7071067811865476,-0.7071067811865475,2,6,18-35,50-65,False,True,False,False,False,False,False,True,False,False,False
0,0.49999999999999994,0.8660254037844387,9,2,18-35,0-18,False,False,False,True,False,False,False,False,True,False,False
0,-0.8660254037844386,0.5000000000000001,2,5,35-50,50-65,False,True,False,False,False,True,False,False,False,False,False
0,0.9659258262890683,0.25881904510252074,7,8,65+,65+,False,False,False,True,False,False,False,False,False,False,True
1,1.0,6.123233995736766e-17,6,2,65+,18-35,False,True,False,False,True,False,False,False,False,False,False
1,-0.8660254037844386,0.5000000000000001,7,5,18-35,35-50,False,False,True,False,False,False,True,False,False,False,False
0,-0.5000000000000004,0.8660254037844384,4,3,50-65,50-65,False,False,False,True,False,False,False,False,True,False,False
0,-0.9659258262890684,0.2588190451025203,9,5,18-35,35-50,False,True,False,False,False,False,False,True,False,False,False
0,0.8660254037844386,0.5000000000000001,6,6,50-65,50-65,False,True,False,False,True,False,False,False,False,False,False
0,-0.7071067811865477,0.7071067811865474,2,3,65+,65+,True,False,False,False,True,False,False,False,False,False,False
0,0.8660254037844387,-0.4999999999999998,6,9,18-35,18-35,False,False,True,False,False,False,False,False,False,False,True
0,-0.7071067811865477,0.7071067811865474,2,5,50-65,35-50,True,False,False,False,False,False,False,False,False,False,True
0,0.7071067811865476,-0.7071067811865475,2,8,0-18,35-50,True,False,False,False,False,False,False,False,False,False,True
0,-0.2588190451025208,-0.9659258262890683,3,7,0-18,50-65,False,True,False,False,False,False,False,True,False,False,False
0,0.49999999999999994,-0.8660254037844387,8,8,35-50,18-35,False,False,False,True,False,False,False,True,False,False,False
0,-0.8660254037844384,-0.5000000000000004,5,1,35-50,35-50,False,True,False,False,True,False,False,False,False,False,False
0,0.49999999999999994,-0.8660254037844387,6,2,35-50,50-65,False,True,False,False,False,False,True,False,False,False,False
1,1.0,6.123233995736766e-17,3,4,0-18,50-65,False,False,True,False,False,True,False,False,False,False,False
0,0.49999999999999994,-0.8660254037844387,2,8,0-18,50-65,False,False,True,False,False,False,False,False,False,False,True
1,1.2246467991473532e-16,-1.0,9,1,0-18,18-35,False,True,False,False,False,False,False,False,True,False,False
0,-1.0,-1.8369701987210297e-16,6,9,0-18,50-65,False,False,True,False,False,False,False,False,False,False,True
0,0.9659258262890683,0.25881904510252074,9,1,18-35,50-65,True,False,False,False,False,False,True,False,False,False,False
1,0.25881904510252074,0.9659258262890683,2,1,18-35,65+,False,True,False,False,False,False,False,False,False,False,True
0,-0.2588190451025208,-0.9659258262890683,1,1,18-35,50-65,True,False,False,False,False,False,True,False,False,False,False
0,-0.7071067811865471,-0.7071067811865479,8,5,50-65,65+,False,True,False,False,False,False,False,False,False,False,True
1,1.0,6.123233995736766e-17,6,9,18-35,35-50,True,False,False,False,True,False,False,False,False,False,False
0,0.0,1.0,1,2,35-50,18-35,False,False,False,True,False,False,True,False,False,False,False
0,0.25881904510252074,0.9659258262890683,2,5,50-65,50-65,False,True,False,False,False,True,False,False,False,False,False
0,0.8660254037844387,-0.4999999999999998,8,1,35-50,50-65,False,False,False,True,False,False,False,False,False,False,True
0,-0.5000000000000004,0.8660254037844384,4,6,35-50,50-65,False,False,False,True,True,False,False,False,False,False,False
0,-0.9659258262890683,-0.25881904510252063,6,1,18-35,18-35,False,True,False,False,False,False,False,False,True,False,False
0,-0.8660254037844386,0.5000000000000001,3,4,0-18,50-65,False,False,True,False,False,True,False,False,False,False,False
0,-0.9659258262890684,0.2588190451025203,3,6,35-50,35-50,False,True,False,False,True,False,False,False,False,False,False
1,-0.9659258262890683,-0.25881904510252063,9,5,18-35,50-65,False,True,False,False,False,False,True,False,False,False,False
1,-0.9659258262890683,-0.25881904510252063,2,1,18-35,18-35,False,False,True,False,False,False,False,False,False,True,False
0,0.7071067811865476,-0.7071067811865475,5,1,35-50,18-35,True,False,False,False,False,False,False,False,True,False,False
0,0.9659258262890683,-0.25881904510252063,8,6,65+,65+,False,False,True,False,False,False,False,False,True,False,False
1,-0.8660254037844386,0.5000000000000001,2,8,65+,50-65,True,False,False,False,False,False,False,False,False,True,False
0,0.9659258262890683,-0.25881904510252063,4,9,18-35,0-18,False,False,False,True,True,False,False,False,False,False,False
0,0.25881904510252074,0.9659258262890683,6,8,65+,0-18,False,True,False,False,True,False,False,False,False,False,False
0,-0.9659258262890683,-0.25881904510252063,4,9,65+,50-65,False,False,True,False,False,False,False,True,False,False,False
1,0.49999999999999994,-0.8660254037844387,4,4,0-18,18-35,False,False,True,False,False,False,True,False,False,False,False
0,0.49999999999999994,-0.8660254037844387,3,3,0-18,18-35,True,False,False,False,False,False,False,False,True,False,False
1,-1.0,-1.8369701987210297e-16,5,0,0-18,35-50,False,False,False,True,False,False,False,True,False,False,False
1,0.49999999999999994,-0.8660254037844387,6,4,0-18,18-35,False,True,False,False,True,False,False,False,False,False,False
0,0.7071067811865476,-0.7071067811865475,6,6,0-18,50-65,False,False,True,False,False,False,False,False,False,True,False
1,0.9659258262890683,-0.25881904510252063,0,8,50-65,35-50,True,False,False,False,False,False,False,True,False,False,False
0,-0.4999999999999997,-0.8660254037844388,6,2,18-35,35-50,False,False,False,True,True,False,False,False,False,False,False
0,0.9659258262890683,-0.25881904510252063,9,5,0-18,65+,False,False,False,True,False,False,False,False,True,False,False
0,-1.0,-1.8369701987210297e-16,5,6,18-35,0-18,True,False,False,False,True,False,False,False,False,False,False
1,0.0,1.0,7,5,50-65,50-65,False,False,False,True,False,True,False,False,False,False,False
1,-0.5000000000000004,0.8660254037844384,5,2,18-35,65+,True,False,False,False,False,False,False,False,False,True,False
0,-0.9659258262890684,0.2588190451025203,8,7,35-50,35-50,True,False,False,False,False,False,False,False,False,True,False
0,0.49999999999999994,0.8660254037844387,9,1,50-65,35-50,True,False,False,False,False,False,False,False,False,False,True
0,-0.8660254037844386,0.5000000000000001,1,9,50-65,18-35,False,False,False,True,True,False,False,False,False,False,False
0,0.258819045102521,-0.9659258262890682,4,9,50-65,0-18,False,True,False,False,False,False,True,False,False,False,False
1,-0.7071067811865471,-0.7071067811865479,3,3,18-35,50-65,False,True,False,False,False,False,False,False,False,True,False
1,-0.7071067811865477,0.7071067811865474,4,3,50-65,50-65,False,False,True,False,True,False,False,False,False,False,False
1,-0.7071067811865471,-0.7071067811865479,1,7,18-35,50-65,True,False,False,False,False,True,False,False,False,False,False
1,-0.8660254037844384,-0.5000000000000004,8,4,50-65,65+,False,False,True,False,False,False,False,True,False,False,False
0,-0.7071067811865471,-0.7071067811865479,0,0,0-18,18-35,False,False,True,False,False,False,False,False,True,False,False
0,0.8660254037844387,-0.4999999999999998,5,9,65+,50-65,False,False,True,False,False,False,False,False,True,False,False
0,-0.7071067811865477,0.7071067811865474,6,4,65+,50-65,True,False,False,False,False,False,False,False,False,False,True
0,-1.0,-1.8369701987210297e-16,2,2,18-35,35-50,False,False,True,False,False,False,False,False,False,False,True
1,0.0,1.0,9,5,65+,18-35,True,False,False,False,False,False,True,False,False,False,False
